Fecha,Máquina,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Th,Pa,U,Np,Pu,Agua (%),Glicol,Hollín,TAN,Oxidación,Contaminación,Sulfatación,Unidad,Componente,Zona,País,Modelo
2025-09-19,Pala A10,81.02604841136643,48.6756180841832,,,,,,56.67466810291891,85.25311940123544,,9.858599297444254,52.64826330843968,33.5462357052692,11.412146730514774,68.96994338611086,9.192566155496714,,,2.490675084642707,,,,4.583101556079627,,,26.427166937790762,,42.09763630457723,93.21139412352969,11.658799813071289,,64.23029529001123,1.0340452468378305,73.70015821620042,56.46834474699831,51.089750634531946,77.48777458028344,46.37015285264282,8.541776396678065,17.749865905021434,90.23038434724862,66.62118217063309,17.639456976928926,,,,,81.9745398822249,,91.856031256948,15.859598814738849,,,70.9077830196435,23.397235184801865,,,93.94533109151764,,34.297003131821015,48.37258911925639,,35.34545369975929,,32.97805656330279,,34.517934490501794,58.29369618834893,30.288887783420886,0.5686113185585564,79.94735750018307,22.348526686166565,,81.3210394096141,78.12295835788962,,91.26343397304763,,,90.19734012688795,83.69155844126725,47.09789650536608,1.5994690575317787,,46.76660018468282,,,,,,5.572355734350363,1.5644993567457965,43.27572690083298,77.46102084098516,,27.849028046347037,,71.7437970756831,Cargador Frontal,Rodado,Santiago,Australia,CAT 797F
2025-04-07,Pala A08,,,,34.87063221410938,61.097753705941315,13.639867574246201,34.459034882168574,44.67561351847426,97.18020860301193,53.969904738475165,28.58457457204154,26.132077844437326,,64.72043453179703,40.707713014503504,20.00752390523037,54.335520014215525,,81.84794803866639,99.05399999434881,23.192418797520606,29.468852849128876,56.72667568817831,78.33631035077586,18.093100528877578,,11.276545414051178,91.39750232869757,,69.17557028863229,79.29904383225886,88.85845564347592,,,,32.10949162449566,86.35624629034004,46.9035125978655,65.33029070037581,,29.235641932361656,,,37.16135042774275,,,,35.573728917917705,,,14.479950250085993,,,56.569180316592394,,4.597329287773782,35.55164982144216,77.74640368606963,38.81708512114042,59.03963448775884,,,92.82536654856374,,49.31864636213381,,64.97008099714513,,,99.5198232200513,3.5790743761546695,79.32692831527832,92.21227762761856,6.2198060922786995,,2.2036508680838476,34.60951897054849,51.52315446437137,,40.4305342699924,,,,,,82.23797991191701,1.4435791083133946,9.248521207421483,,34.31749892921399,,81.2447441847674,34.63815607437799,,59.30574672419551,13.276331721728207,40.09765307066389,,Camión de Extracción,Transmisión,Antofagasta,Perú,Hitachi EH5000
2024-11-13,Pala A09,,,72.1579310319766,32.67159478882329,90.99305996802265,75.90578191565005,,73.51198372446441,66.5433523275576,10.79638507652953,14.033814981519436,58.384647892400146,81.0107647722579,,94.88823599281346,,98.40882346988235,,93.83469180953763,95.42174515815502,,,64.49920844804797,15.164885786915592,77.46551471055733,,10.468735745505484,,2.0036555459520633,,,10.6228506738673,34.468769403294026,,66.78373807911774,44.537330470064624,56.613591047062805,63.26626279577198,,20.796364854999997,27.72754496737073,,,40.86942237823845,79.9396618490985,54.35929027822228,42.02178558572792,82.4052164487376,69.57872039344984,,,94.18236246645066,51.3582119419087,52.87919625626424,,5.825586994810991,,34.54607897469677,21.507968482143564,,92.04595411906416,,,97.50630403972575,54.78845347126827,,37.25194708184289,,72.62988324416992,71.1188390843549,,40.7453326807707,95.25173965639632,86.98063361756465,,,,54.603181170628275,,40.490519140164714,92.32138998527832,,42.29466585009428,58.344369979304055,86.54049978450794,68.29615494158695,67.74627495949149,,40.05234749374732,,55.773339789431894,46.76583480490418,,36.75233206132038,15.398899454277338,91.94456286392591,8.601197188770215,66.91079621335747,Camión de Extracción,Caja de Cambios,Copiapó,Canadá,Komatsu 930E
2025-09-30,Pala A04,,35.66153467852573,,75.66942063583011,79.08910342965207,,90.76471895256704,37.868290469940575,,69.58431454588828,,,35.94730374743904,,19.36403058878211,66.6920385473342,83.74658820258422,13.93100382031389,81.0072688842839,,38.31951292976759,,,86.82922444726283,,,89.99859183358095,44.87083008197927,6.968423715351171,6.543508630650362,57.09343832833303,99.95478080781187,,96.4345179319008,94.5175556936793,63.99060572281267,,,58.36516748094819,,80.54601294308769,,6.633076987248784,,99.43003485274217,55.37534098199155,19.895216542014385,,49.83975471823646,40.20036781202937,48.58153272728198,56.29302577043702,49.47326677685375,96.45070498085414,,,76.97185939468207,,,,,,,93.01749559829383,95.80323191415361,57.27185943838856,88.26955259440125,,85.69090044649805,84.2041989530933,76.90692642203678,91.34405895961345,65.64006652213446,,78.90311789476074,,,82.7840961351632,47.15188156020576,,44.38050204850754,,71.61623388711284,,,87.18948186698567,,31.926285522716427,,2.590078508536448,32.15831395253477,44.348322190561895,,65.77054570906343,,78.89031243148101,,58.581502944762796,Bulldozer,Caja de Cambios,Rancagua,Argentina,CAT 6060
2023-12-22,Pala A05,57.973035983565374,26.140470258722928,83.53081077938415,,,60.07176365654376,,,13.205791009111149,,,90.26516724575616,53.14672277273896,4.337625904615556,,80.74120006732772,,,95.15063201020526,27.753722907535845,7.073506065363757,,,3.192251674357422,31.510484734522432,,46.61548178822159,60.22128012500766,42.186033311250235,29.27504378369314,48.98026987060749,48.18937014586191,41.79340799807614,25.50298238348819,69.10975370054642,,46.006864792246745,,,27.495664247587193,24.77221966902161,88.61290404482257,87.20749758311213,,,,,40.120575111509346,,,75.67979591228072,66.18638078405482,98.15496140124206,61.7687913713247,53.587215029908535,,25.893299830135582,98.69958117334566,20.70144262470383,31.393341883146253,,,63.958465941828564,43.467720389107136,54.52949728106409,,99.91901349277813,,7.403386229405396,49.052835851904234,,81.47062806015444,57.14705069897982,66.51494817819179,26.219709240677652,,,74.17378078894447,93.85704798240526,,46.8103876115213,,91.1494106069779,92.45828143340721,8.065093803910269,,83.22831128458984,,40.400365290392166,86.51006927730374,82.56003937727824,9.511686483351978,27.562314214443305,,50.29415643709587,99.93210217619996,,64.15741124978032,Pala Eléctrica,Caja de Cambios,Tocopilla,Bolivia,Liebherr R9800
2025-10-04,Pala A08,,94.65991067926109,,21.216914131839992,,63.45226092167026,35.98158791738607,,,1.1462489571049619,31.78888031656837,24.045418021776786,,53.876977978032365,86.60625210518256,,19.315158500710705,,89.71127319446181,,23.08907070803963,,69.66964427379563,,46.05550292274581,71.48624525724186,99.88496754816883,,38.43488252184025,31.70144497320185,42.642715408825914,,,,37.83616892060314,,,2.670365545354487,83.19734493360674,,7.241787147670026,28.398565844344073,19.331108523216425,14.370021731166599,1.8617977572050577,,58.43021344452005,,65.56610699912353,4.192317388744515,62.88348036743253,22.71798272481871,28.749134698691307,91.70759839972904,76.15095845046018,80.8456914869706,88.26947325229237,,,,41.70556479416255,,59.777696407934755,18.90232798279275,,27.108975363942417,26.70239079533332,23.38917175825064,,,,70.1628899073285,88.04765217099457,42.50963211971589,41.079465234614574,,52.25071271646731,31.021997584662827,,59.19744843277342,,49.393872650135535,95.07259780886305,,46.30138633293451,88.7058395352619,93.16105258183192,35.11586380940149,63.129193865800744,61.25026545674163,6.6048536420149775,,5.646520328625204,48.17212544301327,32.36039420291302,66.39183711376737,20.866284376286448,50.24005701385922,Cargador Frontal,Transmisión,Quintero,Perú,CAT 797F
2025-06-06,Pala A09,94.87449077057595,,,20.194614256024646,65.27269123212777,,,4.005088030198526,,27.052685066531033,,81.90773111825935,31.185157668270975,12.630503901953775,40.283502115675354,,89.51664237774696,,,55.524596109885245,71.61457249085815,,,26.007170973008826,22.393086002240562,,63.50126744010151,,,99.25173324919334,99.32889259934888,34.286648790156725,31.560008875168556,66.8005536350656,17.817968259973266,1.8332309192585208,89.7131711997958,,,7.10726884963952,44.05733185053595,,63.11055368056417,,27.340217923931277,88.5107553398016,78.20396984621581,,30.76536045365072,,99.38414402438637,,6.641279576767434,98.45023301476783,19.65472587683522,65.13770660737656,30.553921353530452,,97.4914801035391,,,32.57870840066682,14.978139912000039,38.76894579091605,,99.3597052436939,40.169312347563924,,,51.57037238092879,,,32.00947478230225,,22.298944483239648,,,,,63.99682259464552,,,,,,,2.0551621832349416,,,82.42522995718605,41.61570332908076,49.46421667825563,51.323784980762476,8.726043979626008,74.27758815615616,8.47737404781167,5.478555805660523,40.328562760899736,Camión de Extracción,Caja de Cambios,Rancagua,Canadá,CAT 797F
2023-05-07,Camión B05,6.061430166583263,,,85.91737698463179,52.656029131228344,15.30932879932198,,,52.72640008783667,9.212593900467128,46.447854810023024,66.0002266335854,94.63036218781036,,,,,,24.5447674547571,,,,22.25623099474361,84.25816282883484,56.166976572334875,11.734420926280873,68.79048365556568,,,56.34587396853071,,39.50379552708929,37.69572741029003,,33.90113533428895,,86.87508176484836,51.86230735411879,,63.93537592761077,60.47789311201291,45.673042974242506,78.8447130933658,,69.52947775883372,,,,,,46.392782764505206,91.07975930760679,,,,83.2903191827562,,75.0244023044803,,,,,,96.11661920058425,77.68029846371024,73.89115476495225,95.2124593116679,95.35042199589965,,80.7712105832841,,,92.5266694628332,49.658152723191556,,,,93.18802553914209,3.126829618973189,36.49399673767877,28.46533199250051,38.080763685248094,58.67701866330222,,,,,,9.988166819198563,12.200854662720962,61.42373990911848,,30.515400670821535,99.46779394602667,10.81280463568154,,10.974653031716663,34.98098891514956,Bulldozer,Transmisión,Calama,Perú,Komatsu PC8000
2025-10-05,Camión B05,,,,67.77637167577275,,97.34691618057744,86.15295150167354,64.67461186586868,,99.82321495531781,43.97136423867126,52.30117123539096,79.6878842058403,15.064035217408753,7.662581705010374,,91.68794863745543,,23.117651833418655,,94.2542378372326,59.97926567194463,,,,,46.788015857976795,7.114518435234507,13.216133092680098,,10.689558355332785,45.521664949950456,3.7973567668642056,62.15594582546253,,69.16133340018179,,69.5355189837215,,,,86.317078853283,49.90283134476914,,86.55282906778687,,82.73741942212312,27.4050103651823,65.37477002353351,83.96566562032324,16.459183947843634,75.86117365558229,,16.448156580020136,,,2.988349155061378,33.78900937590011,49.93451639217158,22.91689279707665,,,44.1657475339829,92.106345635553,,52.02678054041423,86.8601394701113,55.56350532602746,61.73526865550106,51.5919737893209,,,9.96703981936674,7.685057785898415,,,,89.92876881928215,,55.24188100999686,33.79049206723966,5.125040675069767,5.674808464159828,,52.43073698995726,74.58628240608107,18.541539730184468,63.93553317362464,78.31856494513006,34.68340244836528,89.01575142057567,,24.465583118051548,,9.587643314890759,,45.103078615230366,,Bulldozer,Eje,Rancagua,Bolivia,Komatsu 930E
2024-08-26,Camión B06,2.4975972457835964,,31.580248655180608,54.605061289738224,88.2254300811364,36.43357414347474,,54.055771275064295,81.39109676937414,,52.369679737493456,92.97971627531885,,3.203507588658537,58.69298796862338,49.03143302070384,65.171414368014,,80.94250144180596,,42.30396876085435,,,43.269652817589424,42.84061396055014,70.87469619112275,43.68976826460997,,8.950726627227699,77.24443039237079,,,,,,79.4463723310729,24.24420951021156,,72.58286122721357,55.002619721089324,14.134980569176076,44.17086601591047,3.6189191973745696,36.454642053245756,94.29117267401703,,,,47.39925445112408,94.22096552211106,14.118828434908094,,,,,84.60445797047275,,51.746120842876316,10.993298452178545,,,20.701371304402056,0.43057024866589333,43.69979214096017,33.87263567591839,,93.04854596592027,,72.61274718711215,,58.21208193432407,,,,,,90.64944439107451,,61.30341973582694,,,,35.20235364670095,4.442194261177705,54.64547188608156,81.89700114797323,59.365985768260316,,,28.81687406042527,53.0516925217755,,69.44235018974521,68.31583682746188,66.8063196913241,72.45068684786621,16.418747813576495,9.8169487473322,Cargador Frontal,Rodado,Antofagasta,Canadá,CAT 797F
2025-10-10,Camión B04,17.144246236877564,,,40.09447266089994,34.32551624127942,,,,21.755145666118974,46.57434368456201,,15.682161218935043,55.47107878241743,26.20548935578047,,,83.41687736540575,,,,9.969476059802458,,,,,57.93308063238321,,,,49.44697134454945,79.80172483291304,,,14.434172711291689,97.70641865016478,11.400908111701538,91.0259240467307,,56.70045110071667,,51.453039808347214,95.77632689821186,,13.211651022310932,5.737265354198494,,,,72.55052702307802,13.404031820182572,,,35.72209355897715,89.52312573563832,,84.78611263594084,16.496120018936033,55.420204894588615,,,39.10591684690772,,1.4666668053774368,17.509046292264962,94.19981318014516,68.03475194073062,,,17.86127081578469,,15.908748251531934,76.46007781475467,,34.600884993681426,,,62.557815191332814,,,,,52.270652317253955,87.71976481306895,,,,26.26076140141745,83.30847700078857,37.47805288877172,,36.33359648229742,85.20727051373557,34.54915958790632,50.679923499798186,54.65045364618791,,81.90872494385025,91.5798716782894,Perforadora,Motor,Mejillones,Canadá,Liebherr T284
2023-02-20,Pala A08,45.35844641328349,64.99555986449074,64.55150303638445,43.082308261321785,,,18.125295910072285,,1.153992143277146,46.30063889708674,,,79.65621534812978,,,37.65487656196513,16.55340620409885,,94.23131293490222,63.72214733027179,84.26739329188885,,,,25.177208526116463,,44.87448453519683,,,28.419818666162254,0.9662456483350038,59.687126925339705,0.22720800781895692,1.5447250597193305,92.73964466559076,31.70267712392448,73.13713913056189,53.75554697159549,32.92993587333221,,33.329621717740075,78.70443598638539,60.870606378958364,7.834410425698099,5.172162539638447,,,,63.38033196045832,99.18201717328655,,44.18600631063164,,35.043248481610576,,23.84748734492288,,78.97068206867259,7.665347424145427,60.43980791846219,60.430098000415505,,10.22349220920909,84.15313282432739,93.5351510347562,37.62456879080825,66.28922689395152,,,5.202238184779053,,95.63135214823177,89.27636700410069,51.198226898406574,,89.42805568104599,,,17.005473259652018,97.49387435934837,77.24819583970299,29.038388678390334,69.1581136032377,27.435547857607176,,37.55740307177946,19.31510932888895,62.24997959409854,56.13476770705468,11.551976705940287,98.10551967555449,23.247740163353114,99.02551496683199,22.701816790503194,75.59910161045839,56.740848430903455,,,Pala Eléctrica,Caja de Cambios,Antofagasta,Perú,Liebherr R9800
2025-11-18,Camión B08,45.48778940784401,,39.63622084057551,,,,99.40125959678575,37.57264774373731,41.46153131416008,,,,57.9794174728981,,5.786687355248894,17.99045504482931,,,89.72597438141271,68.37841856920559,,91.92398830025888,21.01698788493772,47.06638783321446,32.34778959410122,13.489728440425118,49.83824918607353,62.65599627268136,16.931106074011325,22.420035751492954,,2.5551240388419796,,60.880035748807465,50.06493126346516,,,66.01532228826918,,62.21604124158052,44.88902885104428,93.71071613018516,37.0343898458313,,,,3.9535516952125014,,3.460197632736011,45.68968604670174,3.123114077016152,68.95610067820105,,94.92194871527306,82.00150700131607,93.8291777946824,,84.28911797220006,,51.71229676091281,,12.7192456728736,87.81851293355798,65.16507044746065,8.91727671138327,,46.444011797401224,53.57749771562931,10.478074579597592,56.28693094385357,,58.88073881752959,17.680982135224728,48.276531070185584,93.75292329916383,,,28.770621279015206,,36.07292850086486,71.07787847469172,99.12228737489924,47.93500590179273,,95.5415794826151,46.770764479100556,,39.579332909781535,8.013665385405067,12.36253709947768,6.104959460148354,,,15.788416174941666,32.411583644608285,16.60069188568326,24.955989748507022,37.561424179118006,Bulldozer,Motor,Quintero,Argentina,Komatsu PC8000
2025-02-17,Pala A10,68.57036859282145,,,45.4915595766394,48.88038540538205,70.27473446760003,,,6.4117356586468155,65.98590395931669,17.296054871753626,83.02229243060897,,,7.990681291863469,,25.725956427774975,23.214585477097472,89.31793172699288,47.43374386916684,92.8113827627536,,51.93931869754017,0.8701927564953968,36.006415025504495,29.346733974530153,39.091370240059355,83.49023757145935,89.85906707975278,,20.85322927973106,,,92.39627729621189,,38.53313703997966,82.77176228477194,,67.8454210514614,,9.61718262397502,82.59855906236021,64.75027546555626,,66.57718601829193,6.855551569002284,,,57.02529225409795,,,,35.18317274258766,43.99999717606985,,39.19686453528401,55.47885475812348,,57.79516245219304,,,,50.41087047005846,26.517168971539903,96.4091950993924,,74.07103646977491,79.38469860728803,93.96567828856215,,34.533172646635435,82.2884630487802,,98.40263729943706,,96.40632109884382,54.19519548635003,,11.015781173708262,47.960285155559795,19.885366370765773,,71.66448775046713,,89.5124180974937,30.74688655462136,38.209031474328874,,91.07561065102328,90.18147002881905,54.84532373019859,65.01616526917742,,73.08043379722878,53.55741735554636,59.05080443676663,5.825445979489929,57.251221674501785,Pala Eléctrica,Sistema Hidráulico,Rancagua,Perú,CAT 797F
2025-03-24,Camión B10,91.0213932737408,,37.36409157462033,,,99.46623522492658,,94.55306453088461,29.00996682620572,16.866787165150733,,,,,31.923604741501983,,,62.572355219075966,,,49.39342498038187,,15.41867689204804,,31.280731309581032,92.30958335341842,19.6295787962085,13.018532756486804,,,88.15335680702498,,,68.06436963310566,27.179713860292832,39.0177333320562,18.890519004661787,,,24.059741807066867,,67.0278251109893,51.241359903284454,88.53953727638594,,,23.665925048527132,,,54.06641656332587,,35.61927159657519,3.9132007376291438,,63.57228707556091,89.68877307099419,64.38365276964215,74.40757321480183,,42.4601644727295,53.92372512833411,46.362560052361275,,76.64024110589514,70.19417825061056,,,,,79.84472613492109,,,46.21937432276419,50.79746221386101,,11.567761955321519,31.010334951134546,37.29623968344134,0.14873313226023538,76.87734270441514,6.583601057975127,22.704973951217276,,87.95783499358097,61.827758014810186,,40.43305800718188,56.91384309039243,49.40818701834282,20.366989010178422,6.7725554311431875,94.79675176340055,18.50634774828833,44.10258256326459,18.309451587582103,61.880890641700105,83.78229890594098,13.919935139898698,Perforadora,Rodado,Rancagua,Argentina,Volvo A60H
2024-02-24,Pala A06,,,,38.799260023052135,,,,1.2971637540153131,64.37512541897816,44.816434640758736,,23.941331325226688,,99.48084601276646,22.317947140649473,,,68.0191413275941,13.291089962614288,37.46534952665169,92.0511756437935,,97.60640831638584,12.807951830822558,9.03170045497757,,84.89078829397776,47.083678586998516,16.39396348550755,,,,0.09811710815378603,65.10200970965657,38.00918877671951,,5.4062602755363915,,59.22547957806553,,64.11382027431313,89.55868624387281,,92.7711555214938,94.92783810341487,21.612236207995394,,,68.92395577244451,84.52646104771819,92.43633309456771,,,,,48.80623879014755,9.510583270534278,42.16904567526141,,,52.449422592067236,,,95.05069471135961,,,36.534106677523134,,61.68474406208977,,2.742727140944643,,59.737703478178865,18.275052516661138,,57.42941293007296,,95.81717450422458,93.50399647594607,83.03388857933628,,78.73256173253743,51.30732653252103,63.29098076909051,24.47402015911193,90.03532090313116,,,,,54.60420986991111,58.822005708519534,8.045027011353223,,94.74302944721775,1.2477541794830183,,31.257628980766782,Camión de Extracción,Eje,Calama,Bolivia,Hitachi EH5000
2025-09-09,Camión B02,,72.75657598018464,67.09987511757046,,,79.40611909814196,93.70652840075098,89.57438107710742,29.47102295847998,77.41990989774898,7.808861665595048,,,,22.389791636130532,2.089818495143553,60.27450863899775,,67.7947107405991,37.91031380515449,70.91919289737189,2.0610940496903445,38.78682354444605,52.6143780385585,14.782464762001796,65.4670211513495,22.07202667494818,78.93357662945417,60.62789653286324,45.114120429586876,21.02589049726228,,,53.25794386831006,91.73601249796855,21.911730616249496,50.523760033603565,27.199976086394027,95.20087471449223,35.463868504874995,53.07704830729125,9.949539849376201,,,,73.56559000396275,,,,11.535705490513926,52.565615028825576,94.9904569779779,,,,2.8552533847307306,87.1729488134763,81.23257549464189,,,,,6.079363018383331,,,39.72405970135225,12.572432585287302,3.696185375013785,22.240723087552347,25.623805623840763,72.23069078471522,23.94252115198808,,73.44777329098876,,51.434860040439055,89.90899416004407,62.97601193509304,,97.03307616736943,75.36107220841278,26.738184760813684,65.5646711418123,55.758700322414356,,,87.40609575312733,,,24.081920862714544,18.064961556544247,,,62.646087487325765,,64.6240010579727,,77.73200688110315,Perforadora,Motor,Antofagasta,Bolivia,CAT 6060
2025-04-04,Pala A02,,62.98761014591771,16.02048112413107,1.5726425853457604,19.075849561934998,2.7625781101697497,,68.05528448736035,24.580076938895946,,,,,,,,,,44.058239928072865,51.77425513477404,19.56237882554926,21.60496455782187,14.282623204346859,,,,,15.991760564239012,46.92897678229383,61.71976063926229,83.63052230616007,49.67781067013457,,61.8146460659966,86.15548531344169,,46.608750057403306,,,,18.05373578847267,,,50.98990578631221,41.37060185363501,,,47.67740135959765,25.119738069252872,,,40.9811877336005,24.296796436806193,,65.72075429365917,7.756601585907652,56.820400245992985,48.72226663093753,,,,,30.222267119116157,19.836278912279788,57.99118083797056,,8.572527604322657,69.01990257745864,,,52.64635552892441,77.82439102291174,77.43149245089388,80.77038974343482,83.68429273460649,63.833317761978606,69.6132468171027,,,13.75750370773209,,,30.01118889959291,81.65814785722583,,45.340080794018846,23.277484648348075,57.53796188138828,79.31986261647621,65.89139785153004,85.8514016013744,73.16192844118422,,,,98.9301985492758,40.73751058524032,4.7083882995432536,Excavadora,Eje,Antofagasta,Bolivia,Hitachi EH5000
2025-10-21,Pala A07,,35.97958154877957,,45.7840684205443,0.7184366606070333,81.04292647911277,,50.20953159126667,,,,29.93200744801642,98.72968116017007,30.563104960809483,8.494292991256977,74.12234085958698,8.904991469223987,37.1411124690748,93.39431312541694,58.593632981053844,53.31970878121476,17.002032912667367,,,36.304764428680336,,59.28015866775361,37.34367339377617,,,32.118254739790906,,19.89629151571454,72.31779348213865,14.705560725785283,,32.140453426024095,78.84291612428139,,,17.28270710133783,,56.29546993408045,50.21304423561891,55.79342550556071,22.848408871156384,77.25813895968273,,92.02643644208517,66.6523491488564,10.579410870434298,81.57815311233176,19.484130394378056,34.53935768340856,72.85711126898954,19.356667646190445,,11.426247147985148,1.8178508096101738,,,72.4287081476069,,72.4524687978508,18.967019670756354,45.41218534173275,48.12958756389414,,34.8679272523296,,42.43564827968097,29.41186908261628,,69.5193002873437,,51.154880871720984,34.30940005066749,79.00088900496368,67.66649825502647,66.58577162339418,,41.39832222777806,22.42010373645254,,,,49.821522213619524,,22.105449859316334,,69.56834011656915,2.121983326438115,,,45.75334841444181,,2.676619666056934,5.380300873412502,Cargador Frontal,Caja de Cambios,Copiapó,Bolivia,Volvo A60H
2024-07-20,Camión B06,,,,2.5347399571437377,,29.998288200947947,57.262822505299155,58.27516466193015,13.518092236177752,,36.254354363027566,44.811796510625165,80.22681694148912,,,36.59966386287541,,35.83116142265891,85.38633685526987,,43.28492391832849,,56.181583784755254,22.864306820816207,,70.73389466756637,32.612953520600755,45.92274172780333,,,,,,15.118736896962107,,,72.33739798488953,,24.89836467620724,,20.130846099592986,,22.011429602954653,14.194900092809824,81.99608710116992,,,58.38505781413109,37.53271456067305,96.87353514537877,,9.107882563204276,,82.61351508275332,88.1039813415093,,43.84285837752622,27.178253679809316,,,1.8655509174259783,,42.26087243526251,7.498752547783126,24.248521009388917,71.31954848091662,13.29554562368267,,66.00246934307395,27.6122053270622,,,18.41889350322275,66.90007697395481,,,26.1865940738859,75.7364823732922,59.413655863010305,,,54.33444487867205,95.96800491108537,99.20666536092354,,,62.215043203968925,59.28465630888238,,65.86772927768627,65.4192207777896,55.371778579872895,,32.24736361409401,49.77976948036339,63.84922443691513,98.05507179176085,,Perforadora,Sistema Hidráulico,Santiago,Perú,Volvo A60H
2024-01-06,Pala A03,,,10.637710270357985,57.0353724514481,,12.671057801621451,,84.18589446906887,,,77.01510622261061,33.68571223662527,,76.04265734022185,69.58106705485794,21.121227393092344,23.545853358359746,69.06326747594336,92.8829748597536,81.86333779662364,45.105889412089965,,91.410327906996,31.135679128969624,,,,7.501325646308317,44.02092813259135,,21.443239676027257,,27.986829920358776,,58.07226668956885,,,60.50641269708934,,15.451940208448935,78.77678759178168,54.65493067093476,,58.998264278533014,60.55598768576905,28.089898297281586,,,,,,70.81124986212373,,97.93534794350775,,19.660452050144123,,49.023445868694715,31.11902069760609,,,74.97724839808477,,,,0.5375515072489557,,,38.54744783520219,,47.79618116389869,,95.40849266746493,2.1163641645003626,84.68664951871004,,76.05776384417442,93.33241685044783,,,,42.54409683571986,21.240045600679288,,,62.48115033016369,76.44410366804004,45.473135219635985,43.37108761127407,55.70705813836474,90.95078819628883,27.01493485658675,33.01089707563022,25.495847543119943,10.425053344541467,,,,Bulldozer,Caja de Cambios,Antofagasta,Perú,Volvo A60H
2025-07-24,Camión B03,,,8.235832047284585,50.67883137484982,,,,95.1037881699103,68.1510207873242,,,9.206933412315507,71.72622211049074,,3.030305425303266,11.298350701028662,31.370892299294347,,56.787058313610245,83.45146424550884,,,93.55972655625924,,56.4165407959041,,0.38934435463265155,,,74.48549263792582,87.37102213649068,8.098625750577327,94.18673304568641,,11.164865181964228,,38.52482023722573,26.41475683938649,20.831423166616055,46.259397324759135,,53.026588895621664,11.581274826598404,51.70964404364046,19.561400552127257,,65.21512569420474,35.5828557729909,84.15602392912133,98.42833003648288,,46.550277825309166,,89.97279704768472,39.782691830012645,,,14.211699158002954,,,,,82.30104077450272,,,53.96238217439517,0.17317196683663236,,74.82802518961978,,23.43604954644252,10.949981554002322,,37.11002804628748,59.66772617320691,,,96.00802521748888,9.495169750490978,,,,82.89556996718123,,,,46.780431372038414,92.80399354159711,4.4718702512966555,14.120929110933206,46.309134554772186,89.75862728349946,9.715766023220262,90.74921611847859,,46.69365132555184,82.82109269542475,97.58057895879388,Bulldozer,Rodado,Tocopilla,Perú,Liebherr R9800
2024-10-22,Pala A03,74.05673176122774,,,,91.92780184106203,67.9878015421485,68.833946501641,,45.273867840357816,13.168121294744095,43.02877571658658,73.86785980714052,,,,28.052942275916784,,,52.62324856890938,13.167399100003525,,,85.588808946002,93.42754931088234,44.98187540990294,0.5500786166621421,80.10192048975225,50.762383766579525,,,1.4614030937899738,,51.98110104502849,29.438061743668523,,56.143470801582566,48.81968429962633,,97.71578485706203,,,28.052438405230696,79.33522520522203,93.43199678588408,28.49441920471049,,,60.15105830928726,,51.31958387135591,,5.280780249800485,,49.60813513806002,89.09049180411174,92.47681009145361,,,95.32348987014126,79.99954680287986,7.713497172983695,15.879355700195324,33.53494634460488,21.355889517589134,,,,65.21032569355306,31.184120940379497,,,42.67176184234094,29.3513307798651,18.719049400847634,1.6493444725736082,80.9077787266812,38.15973315557946,,,,,20.066290665455853,21.094264524440586,,88.62478238583158,50.91494915471249,75.5630683675795,22.828439560771454,52.67349702092018,25.677756841675563,7.1745936145984555,10.555652006629213,14.85550325080327,57.850954598551695,17.916071729139528,,71.77871117733469,65.79687099318434,Excavadora,Rodado,Rancagua,Perú,CAT 6060
2025-08-26,Camión B08,9.491749218293354,49.24068351867436,43.26069999436676,58.17847931196119,,99.76168598721895,,,12.361186301686,23.426291425659393,,,41.426913570842714,,79.18298642763772,,43.79928896834889,,84.70850929033499,59.616788251945785,39.0038872804382,,,,66.52779908802982,,49.44318569828081,90.69786759763656,72.52157956276292,,73.98228547790787,,17.570587744231307,,58.481760432278946,,53.93551978126988,49.74696606095713,,52.856816640108946,35.5298912818451,54.5759378696177,,,25.273256544264086,52.33462140376735,58.44536905056996,,6.1016422708374,10.166690670913619,69.31303612898952,78.88639470112588,95.2057933793069,,11.15990213978151,99.22210937483031,0.004119575337542763,,11.112002426198053,75.6892666723322,,,5.956081089447753,31.60195360896096,,83.27585358144418,,63.648345340493286,,44.99763932243545,97.5977512975601,,38.03364816520449,29.60530272709707,,,28.72073951407325,49.820268511108736,82.61984906117796,64.02614280621981,30.42584468945205,,,,,,26.163454049115945,,,43.698054681101965,13.144144705095616,,,92.50400690076334,31.733504397446644,98.12253735662573,76.71085507636248,27.76779159756503,Cargador Frontal,Transmisión,Mejillones,Perú,Liebherr R9800
